Ntor Npol Px
-7.057400 0.715480 0.000101
-7.057400 0.740590 0.000043
-7.057400 0.765690 0.000008
-7.057400 0.790790 0.000001
-7.057400 0.815900 0.000072
-7.057400 0.841000 0.000122
-7.057400 0.866110 0.000153
-7.057400 0.891210 0.000098
-7.057400 0.916320 0.000043
-7.057400 0.941420 0.000004
-7.057400 0.966530 0.000124
-7.057400 0.991630 0.000316
-7.057400 1.016700 0.000888
-7.057400 1.041800 0.001126
-7.057400 1.066900 0.001330
-7.057400 1.092100 0.001287
-7.057400 1.117200 0.001156
-7.057400 1.142300 0.000947
-7.057400 1.167400 0.000407
-7.057400 1.192500 0.000229
-7.057400 1.217600 0.000031
-7.057400 1.242700 0.000002
-7.057400 1.267800 0.000003
-7.057400 1.292900 0.000024
-7.057400 1.318000 0.000025
-7.057400 1.343100 0.000021
-7.057400 1.368200 0.000006
-7.057400 1.393300 0.000001
-7.057400 1.443500 0.000002
-7.057400 1.468600 0.000003
-7.057400 1.493700 0.000002
-7.057400 2.071100 0.000003
-7.057400 2.096200 0.000007
-7.057400 2.121300 0.000020
-7.057400 2.146400 0.000027
-7.057400 2.171500 0.000038
-7.057400 2.196700 0.000036
-7.057400 2.221800 0.000034
-7.057400 2.246900 0.000022
-7.057400 2.272000 0.000013
-7.057400 2.297100 0.000007
-7.057400 2.397500 0.000002
-7.057400 2.422600 0.000002
-7.024000 -2.422600 0.000002
-7.024000 -2.397500 0.000002
-7.024000 -2.372400 0.000001
-7.024000 -2.297100 0.000003
-7.024000 -2.272000 0.000016
-7.024000 -2.246900 0.000023
-7.024000 -2.221800 0.000030
-7.024000 -2.196700 0.000039
-7.024000 -2.171500 0.000037
-7.024000 -2.146400 0.000033
-7.024000 -2.121300 0.000019
-7.024000 -2.096200 0.000012
-7.024000 -2.071100 0.000002
-7.024000 -1.518800 0.000002
-7.024000 -1.493700 0.000004
-7.024000 -1.468600 0.000005
-7.024000 -1.443500 0.000003
-7.024000 -1.418400 0.000001
-7.024000 -1.393300 0.000002
-7.024000 -1.368200 0.000008
-7.024000 -1.343100 0.000016
-7.024000 -1.318000 0.000029
-7.024000 -1.292900 0.000025
-7.024000 -1.267800 0.000014
-7.024000 -1.242700 0.000004
-7.024000 -1.217600 0.000038
-7.024000 -1.192500 0.000120
-7.024000 -1.167400 0.000504
-7.024000 -1.142300 0.000759
-7.024000 -1.117200 0.001302
-7.024000 -1.092100 0.001445
-7.024000 -1.066900 0.001470
-7.024000 -1.041800 0.001162
-7.024000 -1.016700 0.000873
-7.024000 -0.991630 0.000570
-7.024000 -0.966530 0.000103
-7.024000 -0.941420 0.000013
-7.024000 -0.916320 0.000047
-7.024000 -0.891210 0.000113
-7.024000 -0.866110 0.000152
-7.024000 -0.841000 0.000122
-7.024000 -0.815900 0.000073
-7.024000 -0.790790 0.000028
-7.024000 -0.765690 0.000005
-7.024000 -0.740590 0.000025
-7.024000 -0.715480 0.000047
-7.024000 -0.690380 0.000053
-7.024000 -0.665270 0.000031
-7.024000 -0.615060 0.000017
-7.024000 -0.589960 0.000053
-7.024000 -0.564850 0.000131
-7.024000 -0.539750 0.000133
-7.024000 -0.514640 0.000106
-7.024000 -0.489540 0.000017
-7.024000 -0.439330 0.000067
-7.024000 -0.414230 0.000135
-7.024000 -0.389120 0.000175
-7.024000 -0.364020 0.000128
-7.024000 -0.338910 0.000061
-7.024000 -0.313810 0.000009
-7.024000 -0.288700 0.000085
-7.024000 -0.263600 0.000209
-7.024000 -0.238490 0.000339
-7.024000 -0.213390 0.000406
-7.024000 -0.188280 0.000277
-7.024000 -0.163180 0.000004
-7.024000 -0.138080 0.000147
-7.024000 -0.112970 0.000645
-7.024000 -0.087870 0.003087
-7.024000 -0.062760 0.004664
-7.024000 -0.037660 0.006204
-7.024000 -0.012550 0.008428
-7.024000 0.012550 0.008419
-7.024000 0.037660 0.006443
-7.024000 0.062760 0.004850
-7.024000 0.087870 0.003228
-7.024000 0.112970 0.000808
-7.024000 0.138080 0.000186
-7.024000 0.163180 0.000003
-7.024000 0.188280 0.000249
-7.024000 0.213390 0.000386
-7.024000 0.238490 0.000429
-7.024000 0.263600 0.000242
-7.024000 0.288700 0.000116
-7.024000 0.338910 0.000024
-7.024000 0.364020 0.000064
-7.024000 0.389120 0.000096
-7.024000 0.414230 0.000067
-7.024000 0.439330 0.000029
-7.024000 0.464440 0.000006
-7.024000 0.489540 0.000038
-7.024000 0.514640 0.000120
-7.024000 0.539750 0.000140
-7.024000 0.564850 0.000121
-7.024000 0.589960 0.000036
-7.024000 0.615060 0.000004
-7.024000 0.640170 0.000003
-7.024000 0.665270 0.000072
-7.024000 0.690380 0.000104
-7.024000 0.715480 0.000112
-7.024000 0.740590 0.000055
-7.024000 0.765690 0.000018
-7.024000 0.790790 0.000013
-7.024000 0.815900 0.000060
-7.024000 0.841000 0.000113
-7.024000 0.866110 0.000157
-7.024000 0.891210 0.000125
-7.024000 0.916320 0.000066
-7.024000 0.941420 0.000009
-7.024000 0.966530 0.000088
-7.024000 0.991630 0.000505
-7.024000 1.016700 0.000853
-7.024000 1.041800 0.001140
-7.024000 1.066900 0.001456
-7.024000 1.092100 0.001473
-7.024000 1.117200 0.001324
-7.024000 1.142300 0.000803
-7.024000 1.167400 0.000535
-7.024000 1.192500 0.000310
-7.024000 1.217600 0.000045
-7.024000 1.242700 0.000006
-7.024000 1.267800 0.000011
-7.024000 1.292900 0.000024
-7.024000 1.318000 0.000029
-7.024000 1.343100 0.000019
-7.024000 1.368200 0.000009
-7.024000 1.393300 0.000003
-7.024000 1.443500 0.000001
-7.024000 1.468600 0.000003
-7.024000 1.493700 0.000002
-7.024000 1.518800 0.000001
-7.024000 2.071100 0.000002
-7.024000 2.096200 0.000011
-7.024000 2.121300 0.000019
-7.024000 2.146400 0.000027
-7.024000 2.171500 0.000040
-7.024000 2.196700 0.000041
-7.024000 2.221800 0.000033
-7.024000 2.246900 0.000025
-7.024000 2.272000 0.000017
-7.024000 2.297100 0.000004
-7.024000 2.322200 0.000001
-7.024000 2.372400 0.000001
-7.024000 2.397500 0.000002
-7.024000 2.422600 0.000002
-7.024000 2.447700 0.000001
-6.990600 -2.422600 0.000001
-6.990600 -2.397500 0.000001
-6.990600 -2.372400 0.000001
-6.990600 -2.297100 0.000006
-6.990600 -2.272000 0.000010
-6.990600 -2.246900 0.000016
-6.990600 -2.221800 0.000029
-6.990600 -2.196700 0.000030
-6.990600 -2.171500 0.000029
-6.990600 -2.146400 0.000024
-6.990600 -2.121300 0.000017
-6.990600 -2.096200 0.000006
-6.990600 -2.071100 0.000003
-6.990600 -1.518800 0.000001
-6.990600 -1.493700 0.000002
-6.990600 -1.468600 0.000004
-6.990600 -1.443500 0.000003
-6.990600 -1.418400 0.000001
-6.990600 -1.368200 0.000004
-6.990600 -1.343100 0.000018
-6.990600 -1.318000 0.000022
-6.990600 -1.292900 0.000021
-6.990600 -1.267800 0.000004
-6.990600 -1.217600 0.000017
-6.990600 -1.192500 0.000187
-6.990600 -1.167400 0.000335
-6.990600 -1.142300 0.000689
-6.990600 -1.117200 0.000998
-6.990600 -1.092100 0.001107
-6.990600 -1.066900 0.001193
-6.990600 -1.041800 0.001009
-6.990600 -1.016700 0.000767
-6.990600 -0.991630 0.000306
-6.990600 -0.966530 0.000126
-6.990600 -0.941420 0.000027
-6.990600 -0.916320 0.000030
-6.990600 -0.891210 0.000078
-6.990600 -0.866110 0.000126
-6.990600 -0.841000 0.000120
-6.990600 -0.815900 0.000080
-6.990600 -0.790790 0.000008
-6.990600 -0.740590 0.000009
-6.990600 -0.715480 0.000044
-6.990600 -0.690380 0.000041
-6.990600 -0.665270 0.000011
-6.990600 -0.615060 0.000007
-6.990600 -0.589960 0.000058
-6.990600 -0.564850 0.000098
-6.990600 -0.539750 0.000104
-6.990600 -0.514640 0.000060
-6.990600 -0.489540 0.000023
-6.990600 -0.464440 0.000001
-6.990600 -0.439330 0.000046
-6.990600 -0.414230 0.000092
-6.990600 -0.389120 0.000133
-6.990600 -0.364020 0.000121
-6.990600 -0.338910 0.000068
-6.990600 -0.313810 0.000001
-6.990600 -0.288700 0.000039
-6.990600 -0.263600 0.000122
-6.990600 -0.238490 0.000338
-6.990600 -0.213390 0.000336
-6.990600 -0.188280 0.000121
-6.990600 -0.163180 0.000012
-6.990600 -0.138080 0.000050
-6.990600 -0.112970 0.000881
-6.990600 -0.087870 0.002086
-6.990600 -0.062760 0.003216
-6.990600 -0.037660 0.006097
-6.990600 -0.012550 0.006647
-6.990600 0.012550 0.006630
-6.990600 0.037660 0.005734
-6.990600 0.062760 0.004347
-6.990600 0.087870 0.001715
-6.990600 0.112970 0.000849
-6.990600 0.138080 0.000264
-6.990600 0.163180 0.000019
-6.990600 0.188280 0.000160
-6.990600 0.213390 0.000285
-6.990600 0.238490 0.000351
-6.990600 0.263600 0.000254
-6.990600 0.288700 0.000053
-6.990600 0.313810 0.000004
-6.990600 0.338910 0.000006
-6.990600 0.364020 0.000053
-6.990600 0.389120 0.000073
-6.990600 0.414230 0.000056
-6.990600 0.439330 0.000007
-6.990600 0.464440 0.000002
-6.990600 0.489540 0.000019
-6.990600 0.514640 0.000095
-6.990600 0.539750 0.000109
-6.990600 0.564850 0.000071
-6.990600 0.589960 0.000038
-6.990600 0.615060 0.000009
-6.990600 0.640170 0.000013
-6.990600 0.665270 0.000047
-6.990600 0.690380 0.000074
-6.990600 0.715480 0.000086
-6.990600 0.740590 0.000056
-6.990600 0.765690 0.000003
-6.990600 0.790790 0.000006
-6.990600 0.815900 0.000033
-6.990600 0.841000 0.000103
-6.990600 0.866110 0.000132
-6.990600 0.891210 0.000110
-6.990600 0.916320 0.000021
-6.990600 0.941420 0.000001
-6.990600 0.966530 0.000040
-6.990600 0.991630 0.000375
-6.990600 1.016700 0.000600
-6.990600 1.041800 0.000971
-6.990600 1.066900 0.001218
-6.990600 1.092100 0.001195
-6.990600 1.117200 0.000881
-6.990600 1.142300 0.000738
-6.990600 1.167400 0.000497
-6.990600 1.192500 0.000147
-6.990600 1.217600 0.000057
-6.990600 1.267800 0.000007
-6.990600 1.292900 0.000017
-6.990600 1.318000 0.000022
-6.990600 1.343100 0.000018
-6.990600 1.368200 0.000011
-6.990600 1.393300 0.000001
-6.990600 1.468600 0.000002
-6.990600 1.493700 0.000002
-6.990600 2.071100 0.000003
-6.990600 2.096200 0.000008
-6.990600 2.121300 0.000013
-6.990600 2.146400 0.000023
-6.990600 2.171500 0.000031
-6.990600 2.196700 0.000030
-6.990600 2.221800 0.000026
-6.990600 2.246900 0.000023
-6.990600 2.272000 0.000009
-6.990600 2.297100 0.000005
-6.990600 2.322200 0.000002
-6.990600 2.397500 0.000002
-6.990600 2.422600 0.000002
-6.990600 2.447700 0.000001
-6.957200 -2.297100 0.000002
-6.957200 -2.272000 0.000004
-6.957200 -2.246900 0.000013
-6.957200 -2.221800 0.000015
-6.957200 -2.196700 0.000015
-6.957200 -2.171500 0.000017
-6.957200 -2.146400 0.000014
-6.957200 -2.121300 0.000010
-6.957200 -2.096200 0.000004
-6.957200 -2.071100 0.000002
-6.957200 -1.493700 0.000002
-6.957200 -1.468600 0.000002
-6.957200 -1.443500 0.000002
-6.957200 -1.368200 0.000003
-6.957200 -1.343100 0.000009
-6.957200 -1.318000 0.000011
-6.957200 -1.292900 0.000008
-6.957200 -1.267800 0.000004
-6.957200 -1.217600 0.000032
-6.957200 -1.192500 0.000077
-6.957200 -1.167400 0.000140
-6.957200 -1.142300 0.000411
-6.957200 -1.117200 0.000494
-6.957200 -1.092100 0.000536
-6.957200 -1.066900 0.000677
-6.957200 -1.041800 0.000566
-6.957200 -1.016700 0.000372
-6.957200 -0.991630 0.000211
-6.957200 -0.966530 0.000094
-6.957200 -0.916320 0.000009
-6.957200 -0.891210 0.000055
-6.957200 -0.866110 0.000085
-6.957200 -0.841000 0.000077
-6.957200 -0.815900 0.000032
-6.957200 -0.790790 0.000013
-6.957200 -0.765690 0.000002
-6.957200 -0.740590 0.000011
-6.957200 -0.715480 0.000018
-6.957200 -0.690380 0.000019
-6.957200 -0.665270 0.000009
-6.957200 -0.640170 0.000002
-6.957200 -0.615060 0.000011
-6.957200 -0.589960 0.000033
-6.957200 -0.564850 0.000046
-6.957200 -0.539750 0.000044
-6.957200 -0.514640 0.000039
-6.957200 -0.489540 0.000017
-6.957200 -0.464440 0.000002
-6.957200 -0.439330 0.000016
-6.957200 -0.414230 0.000056
-6.957200 -0.389120 0.000086
-6.957200 -0.364020 0.000072
-6.957200 -0.338910 0.000017
-6.957200 -0.288700 0.000009
-6.957200 -0.263600 0.000082
-6.957200 -0.238490 0.000166
-6.957200 -0.213390 0.000172
-6.957200 -0.188280 0.000096
-6.957200 -0.163180 0.000022
-6.957200 -0.138080 0.000097
-6.957200 -0.112970 0.000461
-6.957200 -0.087870 0.000900
-6.957200 -0.062760 0.001860
-6.957200 -0.037660 0.003147
-6.957200 -0.012550 0.003381
-6.957200 0.012550 0.004039
-6.957200 0.037660 0.003341
-6.957200 0.062760 0.001685
-6.957200 0.087870 0.001278
-6.957200 0.112970 0.000622
-6.957200 0.138080 0.000038
-6.957200 0.163180 0.000005
-6.957200 0.188280 0.000063
-6.957200 0.213390 0.000173
-6.957200 0.238490 0.000223
-6.957200 0.263600 0.000173
-6.957200 0.288700 0.000055
-6.957200 0.313810 0.000014
-6.957200 0.338910 0.000006
-6.957200 0.364020 0.000026
-6.957200 0.389120 0.000033
-6.957200 0.414230 0.000017
-6.957200 0.439330 0.000007
-6.957200 0.464440 0.000002
-6.957200 0.489540 0.000019
-6.957200 0.514640 0.000045
-6.957200 0.539750 0.000050
-6.957200 0.564850 0.000049
-6.957200 0.589960 0.000027
-6.957200 0.640170 0.000005
-6.957200 0.665270 0.000019
-6.957200 0.690380 0.000040
-6.957200 0.715480 0.000051
-6.957200 0.740590 0.000036
-6.957200 0.765690 0.000004
-6.957200 0.815900 0.000026
-6.957200 0.841000 0.000060
-6.957200 0.866110 0.000068
-6.957200 0.891210 0.000039
-6.957200 0.916320 0.000019
-6.957200 0.941420 0.000002
-6.957200 0.966530 0.000047
-6.957200 0.991630 0.000164
-6.957200 1.016700 0.000364
-6.957200 1.041800 0.000606
-6.957200 1.066900 0.000646
-6.957200 1.092100 0.000549
-6.957200 1.117200 0.000598
-6.957200 1.142300 0.000443
-6.957200 1.167400 0.000175
-6.957200 1.192500 0.000113
-6.957200 1.217600 0.000045
-6.957200 1.267800 0.000002
-6.957200 1.292900 0.000012
-6.957200 1.318000 0.000016
-6.957200 1.343100 0.000013
-6.957200 1.368200 0.000004
-6.957200 1.393300 0.000001
-6.957200 2.071100 0.000002
-6.957200 2.096200 0.000003
-6.957200 2.121300 0.000008
-6.957200 2.146400 0.000014
-6.957200 2.171500 0.000016
-6.957200 2.196700 0.000015
-6.957200 2.221800 0.000017
-6.957200 2.246900 0.000009
-6.957200 2.272000 0.000006
-6.957200 2.297100 0.000004
-6.957200 2.422600 0.000001
-6.923900 -2.246900 0.000003
-6.923900 -2.221800 0.000003
-6.923900 -2.196700 0.000006
-6.923900 -2.171500 0.000004
-6.923900 -2.146400 0.000003
-6.923900 -2.121300 0.000003
-6.923900 -2.096200 0.000001
-6.923900 -1.343100 0.000002
-6.923900 -1.318000 0.000002
-6.923900 -1.292900 0.000003
-6.923900 -1.267800 0.000001
-6.923900 -1.217600 0.000005
-6.923900 -1.192500 0.000013
-6.923900 -1.167400 0.000072
-6.923900 -1.142300 0.000089
-6.923900 -1.117200 0.000094
-6.923900 -1.092100 0.000196
-6.923900 -1.066900 0.000166
-6.923900 -1.041800 0.000085
-6.923900 -1.016700 0.000115
-6.923900 -0.991630 0.000063
-6.923900 -0.966530 0.000009
-6.923900 -0.941420 0.000003
-6.923900 -0.916320 0.000002
-6.923900 -0.891210 0.000022
-6.923900 -0.866110 0.000026
-6.923900 -0.841000 0.000018
-6.923900 -0.815900 0.000019
-6.923900 -0.790790 0.000010
-6.923900 -0.765690 0.000002
-6.923900 -0.740590 0.000001
-6.923900 -0.715480 0.000003
-6.923900 -0.690380 0.000006
-6.923900 -0.665270 0.000005
-6.923900 -0.640170 0.000003
-6.923900 -0.615060 0.000005
-6.923900 -0.589960 0.000008
-6.923900 -0.564850 0.000009
-6.923900 -0.539750 0.000016
-6.923900 -0.514640 0.000010
-6.923900 -0.489540 0.000001
-6.923900 -0.439330 0.000002
-6.923900 -0.414230 0.000019
-6.923900 -0.389120 0.000020
-6.923900 -0.364020 0.000011
-6.923900 -0.338910 0.000009
-6.923900 -0.313810 0.000002
-6.923900 -0.288700 0.000003
-6.923900 -0.263600 0.000023
-6.923900 -0.238490 0.000031
-6.923900 -0.213390 0.000023
-6.923900 -0.188280 0.000031
-6.923900 -0.163180 0.000003
-6.923900 -0.138080 0.000026
-6.923900 -0.112970 0.000081
-6.923900 -0.087870 0.000214
-6.923900 -0.062760 0.000629
-6.923900 -0.037660 0.000690
-6.923900 -0.012550 0.000578
-6.923900 0.012550 0.001087
-6.923900 0.037660 0.000825
-6.923900 0.062760 0.000338
-6.923900 0.087870 0.000405
-6.923900 0.112970 0.000072
-6.923900 0.138080 0.000028
-6.923900 0.163180 0.000004
-6.923900 0.188280 0.000028
-6.923900 0.213390 0.000071
-6.923900 0.238490 0.000070
-6.923900 0.263600 0.000037
-6.923900 0.288700 0.000033
-6.923900 0.313810 0.000005
-6.923900 0.338910 0.000001
-6.923900 0.364020 0.000003
-6.923900 0.389120 0.000006
-6.923900 0.414230 0.000008
-6.923900 0.439330 0.000005
-6.923900 0.464440 0.000004
-6.923900 0.489540 0.000007
-6.923900 0.514640 0.000010
-6.923900 0.539750 0.000009
-6.923900 0.564850 0.000014
-6.923900 0.589960 0.000003
-6.923900 0.665270 0.000005
-6.923900 0.690380 0.000014
-6.923900 0.715480 0.000013
-6.923900 0.740590 0.000005
-6.923900 0.765690 0.000003
-6.923900 0.815900 0.000003
-6.923900 0.841000 0.000012
-6.923900 0.866110 0.000011
-6.923900 0.891210 0.000016
-6.923900 0.916320 0.000007
-6.923900 0.941420 0.000001
-6.923900 0.966530 0.000013
-6.923900 0.991630 0.000046
-6.923900 1.016700 0.000056
-6.923900 1.041800 0.000146
-6.923900 1.066900 0.000123
-6.923900 1.092100 0.000095
-6.923900 1.117200 0.000162
-6.923900 1.142300 0.000067
-6.923900 1.167400 0.000076
-6.923900 1.192500 0.000037
-6.923900 1.217600 0.000004
-6.923900 1.242700 0.000001
-6.923900 1.267800 0.000002
-6.923900 1.292900 0.000002
-6.923900 1.318000 0.000005
-6.923900 1.343100 0.000003
-6.923900 1.368200 0.000002
-6.923900 1.393300 0.000001
-6.923900 2.121300 0.000003
-6.923900 2.146400 0.000003
-6.923900 2.171500 0.000003
-6.923900 2.196700 0.000006
-6.923900 2.221800 0.000003
-6.923900 2.246900 0.000002
-6.923900 2.272000 0.000002
-6.890500 -1.192500 0.000004
-6.890500 -1.142300 0.000003
-6.890500 -1.092100 0.000003
-6.890500 -1.066900 0.000019
-6.890500 -1.041800 0.000002
-6.890500 -1.016700 0.000004
-6.890500 -0.991630 0.000008
-6.890500 -0.966530 0.000003
-6.890500 -0.941420 0.000003
-6.890500 -0.916320 0.000003
-6.890500 -0.891210 0.000002
-6.890500 -0.866110 0.000001
-6.890500 -0.841000 0.000002
-6.890500 -0.815900 0.000001
-6.890500 -0.790790 0.000002
-6.890500 -0.765690 0.000003
-6.890500 -0.740590 0.000004
-6.890500 -0.715480 0.000006
-6.890500 -0.690380 0.000004
-6.890500 -0.665270 0.000004
-6.890500 -0.640170 0.000004
-6.890500 -0.615060 0.000004
-6.890500 -0.589960 0.000005
-6.890500 -0.564850 0.000002
-6.890500 -0.539750 0.000002
-6.890500 -0.514640 0.000001
-6.890500 -0.439330 0.000003
-6.890500 -0.414230 0.000002
-6.890500 -0.389120 0.000004
-6.890500 -0.364020 0.000001
-6.890500 -0.263600 0.000002
-6.890500 -0.238490 0.000011
-6.890500 -0.213390 0.000003
-6.890500 -0.188280 0.000004
-6.890500 -0.163180 0.000002
-6.890500 -0.138080 0.000001
-6.890500 -0.112970 0.000015
-6.890500 -0.062760 0.000008
-6.890500 -0.037660 0.000097
-6.890500 -0.012550 0.000004
-6.890500 0.012550 0.000024
-6.890500 0.037660 0.000106
-6.890500 0.062760 0.000011
-6.890500 0.087870 0.000029
-6.890500 0.112970 0.000029
-6.890500 0.138080 0.000011
-6.890500 0.163180 0.000009
-6.890500 0.188280 0.000006
-6.890500 0.213390 0.000005
-6.890500 0.238490 0.000002
-6.890500 0.263600 0.000004
-6.890500 0.288700 0.000003
-6.890500 0.313810 0.000005
-6.890500 0.338910 0.000006
-6.890500 0.364020 0.000009
-6.890500 0.389120 0.000010
-6.890500 0.414230 0.000006
-6.890500 0.439330 0.000006
-6.890500 0.464440 0.000005
-6.890500 0.489540 0.000005
-6.890500 0.514640 0.000005
-6.890500 0.539750 0.000002
-6.890500 0.564850 0.000001
-6.890500 0.690380 0.000001
-6.890500 0.715480 0.000002
-6.890500 0.841000 0.000003
-6.890500 0.866110 0.000005
-6.890500 0.891210 0.000001
-6.890500 0.916320 0.000001
-6.890500 0.991630 0.000006
-6.890500 1.041800 0.000011
-6.890500 1.066900 0.000023
-6.890500 1.092100 0.000001
-6.890500 1.117200 0.000011
-6.890500 1.142300 0.000016
-6.890500 1.167400 0.000002
-6.890500 1.192500 0.000003
-6.890500 1.217600 0.000001
-6.857100 -2.272000 0.000002
-6.857100 -2.246900 0.000007
-6.857100 -2.221800 0.000005
-6.857100 -2.196700 0.000007
-6.857100 -2.171500 0.000009
-6.857100 -2.146400 0.000005
-6.857100 -2.121300 0.000005
-6.857100 -2.096200 0.000003
-6.857100 -1.493700 0.000001
-6.857100 -1.343100 0.000006
-6.857100 -1.318000 0.000006
-6.857100 -1.292900 0.000006
-6.857100 -1.267800 0.000002
-6.857100 -1.217600 0.000016
-6.857100 -1.192500 0.000031
-6.857100 -1.167400 0.000071
-6.857100 -1.142300 0.000226
-6.857100 -1.117200 0.000199
-6.857100 -1.092100 0.000343
-6.857100 -1.066900 0.000389
-6.857100 -1.041800 0.000230
-6.857100 -1.016700 0.000185
-6.857100 -0.991630 0.000071
-6.857100 -0.966530 0.000043
-6.857100 -0.941420 0.000006
-6.857100 -0.916320 0.000006
-6.857100 -0.891210 0.000013
-6.857100 -0.866110 0.000030
-6.857100 -0.841000 0.000015
-6.857100 -0.815900 0.000005
-6.857100 -0.765690 0.000002
-6.857100 -0.740590 0.000017
-6.857100 -0.715480 0.000017
-6.857100 -0.690380 0.000019
-6.857100 -0.665270 0.000010
-6.857100 -0.640170 0.000004
-6.857100 -0.615060 0.000012
-6.857100 -0.589960 0.000024
-6.857100 -0.564850 0.000025
-6.857100 -0.539750 0.000032
-6.857100 -0.514640 0.000014
-6.857100 -0.489540 0.000007
-6.857100 -0.464440 0.000002
-6.857100 -0.439330 0.000010
-6.857100 -0.414230 0.000041
-6.857100 -0.389120 0.000053
-6.857100 -0.364020 0.000030
-6.857100 -0.338910 0.000008
-6.857100 -0.288700 0.000008
-6.857100 -0.263600 0.000074
-6.857100 -0.238490 0.000073
-6.857100 -0.213390 0.000093
-6.857100 -0.188280 0.000060
-6.857100 -0.163180 0.000008
-6.857100 -0.138080 0.000064
-6.857100 -0.112970 0.000246
-6.857100 -0.087870 0.000379
-6.857100 -0.062760 0.001242
-6.857100 -0.037660 0.001048
-6.857100 -0.012550 0.001435
-6.857100 0.012550 0.001991
-6.857100 0.037660 0.001125
-6.857100 0.062760 0.000915
-6.857100 0.087870 0.000679
-6.857100 0.112970 0.000225
-6.857100 0.138080 0.000038
-6.857100 0.163180 0.000015
-6.857100 0.188280 0.000027
-6.857100 0.213390 0.000074
-6.857100 0.238490 0.000040
-6.857100 0.263600 0.000033
-6.857100 0.288700 0.000005
-6.857100 0.313810 0.000001
-6.857100 0.338910 0.000022
-6.857100 0.364020 0.000035
-6.857100 0.389120 0.000030
